object_id,class,split,object_path
11,cat,train,cat/cat_012/pc10K.npz
12,cat,train,cat/cat_013/pc10K.npz
13,cat,train,cat/cat_014/pc10K.npz
14,cat,train,cat/cat_015/pc10K.npz
15,cat,train,cat/cat_016/pc10K.npz
16,cat,train,cat/cat_017/pc10K.npz
17,cat,train,cat/cat_018/pc10K.npz
18,cat,train,cat/cat_019/pc10K.npz
19,cat,train,cat/cat_020/pc10K.npz
20,cat,train,cat/cat_021/pc10K.npz
21,cat,train,cat/cat_022/pc10K.npz
22,cat,train,cat/cat_023/pc10K.npz
23,cat,train,cat/cat_024/pc10K.npz
24,cat,train,cat/cat_025/pc10K.npz
25,cat,train,cat/cat_026/pc10K.npz
26,cat,train,cat/cat_027/pc10K.npz
27,cat,train,cat/cat_028/pc10K.npz
28,cat,train,cat/cat_029/pc10K.npz
29,cat,train,cat/cat_030/pc10K.npz
30,cat,train,cat/cat_031/pc10K.npz
31,cat,train,cat/cat_032/pc10K.npz
32,cat,train,cat/cat_033/pc10K.npz
33,cat,train,cat/cat_035/pc10K.npz
34,cat,train,cat/cat_036/pc10K.npz
35,cat,train,cat/cat_037/pc10K.npz
36,cat,train,cat/cat_038/pc10K.npz
37,cat,train,cat/cat_039/pc10K.npz
38,cat,train,cat/cat_040/pc10K.npz
39,cat,train,cat/cat_041/pc10K.npz
40,cat,train,cat/cat_042/pc10K.npz
41,cat,train,cat/cat_043/pc10K.npz
42,cat,train,cat/cat_044/pc10K.npz
43,cat,train,cat/cat_045/pc10K.npz
44,cat,train,cat/cat_046/pc10K.npz
45,cat,train,cat/cat_047/pc10K.npz
46,cat,train,cat/cat_048/pc10K.npz
47,cat,train,cat/cat_049/pc10K.npz
48,cat,train,cat/cat_050/pc10K.npz
49,cat,train,cat/cat_051/pc10K.npz
50,cat,train,cat/cat_052/pc10K.npz
51,cat,train,cat/cat_053/pc10K.npz
52,cat,train,cat/cat_054/pc10K.npz
53,cat,train,cat/cat_055/pc10K.npz
54,cat,train,cat/cat_056/pc10K.npz
55,cat,train,cat/cat_057/pc10K.npz
56,cat,train,cat/cat_058/pc10K.npz
57,cat,train,cat/cat_059/pc10K.npz
58,cat,train,cat/cat_060/pc10K.npz
59,cat,train,cat/cat_061/pc10K.npz
60,cat,train,cat/cat_062/pc10K.npz
61,cat,test,cat/cat_063/pc10K.npz
62,cat,test,cat/cat_064/pc10K.npz
63,cat,test,cat/cat_065/pc10K.npz
64,cat,test,cat/cat_066/pc10K.npz
65,cat,test,cat/cat_067/pc10K.npz
66,cat,test,cat/cat_068/pc10K.npz
67,cat,test,cat/cat_069/pc10K.npz
68,cat,test,cat/cat_070/pc10K.npz
69,cat,test,cat/cat_071/pc10K.npz
70,cat,test,cat/cat_072/pc10K.npz
71,cat,test,cat/cat_073/pc10K.npz
72,cat,test,cat/cat_074/pc10K.npz
73,cat,test,cat/cat_075/pc10K.npz
74,cat,test,cat/cat_076/pc10K.npz
75,cat,test,cat/cat_077/pc10K.npz
76,cat,test,cat/cat_078/pc10K.npz
0,cells_battery,train,cells_battery/cells_battery_000/pc10K.npz
1,cells_battery,train,cells_battery/cells_battery_001/pc10K.npz
2,cells_battery,train,cells_battery/cells_battery_002/pc10K.npz
3,cells_battery,train,cells_battery/cells_battery_003/pc10K.npz
4,cells_battery,train,cells_battery/cells_battery_004/pc10K.npz
5,cells_battery,train,cells_battery/cells_battery_005/pc10K.npz
6,cells_battery,train,cells_battery/cells_battery_006/pc10K.npz
7,cells_battery,train,cells_battery/cells_battery_007/pc10K.npz
8,cells_battery,train,cells_battery/cells_battery_008/pc10K.npz
9,cells_battery,train,cells_battery/cells_battery_009/pc10K.npz
10,cells_battery,train,cells_battery/cells_battery_010/pc10K.npz
11,cells_battery,train,cells_battery/cells_battery_011/pc10K.npz
12,cells_battery,train,cells_battery/cells_battery_012/pc10K.npz
13,cells_battery,train,cells_battery/cells_battery_013/pc10K.npz
14,cells_battery,train,cells_battery/cells_battery_014/pc10K.npz
15,cells_battery,train,cells_battery/cells_battery_015/pc10K.npz
16,cells_battery,train,cells_battery/cells_battery_016/pc10K.npz
17,cells_battery,train,cells_battery/cells_battery_017/pc10K.npz
18,cells_battery,train,cells_battery/cells_battery_018/pc10K.npz
19,cells_battery,train,cells_battery/cells_battery_019/pc10K.npz
20,cells_battery,train,cells_battery/cells_battery_020/pc10K.npz
21,cells_battery,train,cells_battery/cells_battery_021/pc10K.npz
22,cells_battery,train,cells_battery/cells_battery_022/pc10K.npz
23,cells_battery,train,cells_battery/cells_battery_023/pc10K.npz
24,cells_battery,train,cells_battery/cells_battery_024/pc10K.npz
25,cells_battery,train,cells_battery/cells_battery_025/pc10K.npz
26,cells_battery,train,cells_battery/cells_battery_026/pc10K.npz
27,cells_battery,train,cells_battery/cells_battery_028/pc10K.npz
28,cells_battery,train,cells_battery/cells_battery_029/pc10K.npz
29,cells_battery,train,cells_battery/cells_battery_030/pc10K.npz
30,cells_battery,train,cells_battery/cells_battery_031/pc10K.npz
31,cells_battery,train,cells_battery/cells_battery_032/pc10K.npz
32,cells_battery,test,cells_battery/cells_battery_033/pc10K.npz
33,cells_battery,test,cells_battery/cells_battery_034/pc10K.npz
34,cells_battery,test,cells_battery/cells_battery_035/pc10K.npz
35,cells_battery,test,cells_battery/cells_battery_036/pc10K.npz
36,cells_battery,test,cells_battery/cells_battery_037/pc10K.npz
37,cells_battery,test,cells_battery/cells_battery_038/pc10K.npz
38,cells_battery,test,cells_battery/cells_battery_039/pc10K.npz
39,cells_battery,test,cells_battery/cells_battery_040/pc10K.npz
0,chair,train,chair/chair_000/pc10K.npz
1,chair,train,chair/chair_001/pc10K.npz
2,chair,train,chair/chair_002/pc10K.npz
3,chair,train,chair/chair_003/pc10K.npz
4,chair,train,chair/chair_004/pc10K.npz
5,chair,train,chair/chair_005/pc10K.npz
6,chair,train,chair/chair_006/pc10K.npz
7,chair,train,chair/chair_007/pc10K.npz
8,chair,train,chair/chair_008/pc10K.npz
9,chair,train,chair/chair_009/pc10K.npz
10,chair,train,chair/chair_010/pc10K.npz
11,chair,train,chair/chair_011/pc10K.npz
12,chair,train,chair/chair_012/pc10K.npz
13,chair,train,chair/chair_013/pc10K.npz
14,chair,train,chair/chair_014/pc10K.npz
15,chair,train,chair/chair_015/pc10K.npz
16,chair,train,chair/chair_018/pc10K.npz
17,chair,train,chair/chair_019/pc10K.npz
18,chair,train,chair/chair_020/pc10K.npz
19,chair,train,chair/chair_021/pc10K.npz
20,chair,train,chair/chair_022/pc10K.npz
21,chair,train,chair/chair_023/pc10K.npz
22,chair,train,chair/chair_024/pc10K.npz
23,chair,train,chair/chair_025/pc10K.npz
24,chair,train,chair/chair_026/pc10K.npz
25,chair,train,chair/chair_027/pc10K.npz
26,chair,train,chair/chair_028/pc10K.npz
27,chair,train,chair/chair_029/pc10K.npz
28,chair,train,chair/chair_030/pc10K.npz
29,chair,train,chair/chair_031/pc10K.npz
30,chair,train,chair/chair_032/pc10K.npz
31,chair,train,chair/chair_033/pc10K.npz
32,chair,train,chair/chair_034/pc10K.npz
33,chair,train,chair/chair_035/pc10K.npz
34,chair,train,chair/chair_036/pc10K.npz
35,chair,train,chair/chair_037/pc10K.npz
36,chair,train,chair/chair_038/pc10K.npz
37,chair,train,chair/chair_039/pc10K.npz
38,chair,train,chair/chair_041/pc10K.npz
39,chair,train,chair/chair_042/pc10K.npz
40,chair,train,chair/chair_043/pc10K.npz
41,chair,train,chair/chair_044/pc10K.npz
42,chair,train,chair/chair_045/pc10K.npz
43,chair,train,chair/chair_046/pc10K.npz
44,chair,train,chair/chair_047/pc10K.npz
45,chair,train,chair/chair_048/pc10K.npz
46,chair,train,chair/chair_049/pc10K.npz
47,chair,train,chair/chair_050/pc10K.npz
48,chair,train,chair/chair_051/pc10K.npz
49,chair,train,chair/chair_052/pc10K.npz
50,chair,train,chair/chair_053/pc10K.npz
51,chair,train,chair/chair_054/pc10K.npz
52,chair,train,chair/chair_055/pc10K.npz
53,chair,train,chair/chair_056/pc10K.npz
54,chair,train,chair/chair_057/pc10K.npz
55,chair,train,chair/chair_058/pc10K.npz
56,chair,train,chair/chair_059/pc10K.npz
57,chair,train,chair/chair_060/pc10K.npz
58,chair,train,chair/chair_061/pc10K.npz
59,chair,train,chair/chair_062/pc10K.npz
60,chair,train,chair/chair_063/pc10K.npz
61,chair,train,chair/chair_064/pc10K.npz
62,chair,train,chair/chair_066/pc10K.npz
63,chair,train,chair/chair_067/pc10K.npz
64,chair,train,chair/chair_068/pc10K.npz
65,chair,train,chair/chair_069/pc10K.npz
66,chair,train,chair/chair_070/pc10K.npz
67,chair,train,chair/chair_071/pc10K.npz
68,chair,train,chair/chair_072/pc10K.npz
69,chair,train,chair/chair_073/pc10K.npz
70,chair,train,chair/chair_074/pc10K.npz
71,chair,train,chair/chair_075/pc10K.npz
72,chair,train,chair/chair_076/pc10K.npz
73,chair,train,chair/chair_077/pc10K.npz
74,chair,train,chair/chair_078/pc10K.npz
75,chair,train,chair/chair_079/pc10K.npz
76,chair,train,chair/chair_080/pc10K.npz
77,chair,train,chair/chair_081/pc10K.npz
78,chair,train,chair/chair_082/pc10K.npz
79,chair,train,chair/chair_083/pc10K.npz
80,chair,train,chair/chair_085/pc10K.npz
81,chair,train,chair/chair_086/pc10K.npz
82,chair,train,chair/chair_087/pc10K.npz
83,chair,train,chair/chair_088/pc10K.npz
84,chair,train,chair/chair_089/pc10K.npz
85,chair,train,chair/chair_090/pc10K.npz
86,chair,train,chair/chair_091/pc10K.npz
87,chair,train,chair/chair_092/pc10K.npz
88,chair,train,chair/chair_093/pc10K.npz
89,chair,train,chair/chair_094/pc10K.npz
90,chair,train,chair/chair_095/pc10K.npz
91,chair,train,chair/chair_096/pc10K.npz
92,chair,train,chair/chair_097/pc10K.npz
93,chair,train,chair/chair_098/pc10K.npz
94,chair,train,chair/chair_099/pc10K.npz
95,chair,train,chair/chair_100/pc10K.npz
96,chair,train,chair/chair_101/pc10K.npz
97,chair,train,chair/chair_102/pc10K.npz
98,chair,train,chair/chair_103/pc10K.npz
99,chair,train,chair/chair_104/pc10K.npz
100,chair,train,chair/chair_105/pc10K.npz
101,chair,train,chair/chair_106/pc10K.npz
102,chair,train,chair/chair_107/pc10K.npz
103,chair,train,chair/chair_108/pc10K.npz
104,chair,train,chair/chair_109/pc10K.npz
105,chair,train,chair/chair_110/pc10K.npz
106,chair,train,chair/chair_111/pc10K.npz
107,chair,train,chair/chair_112/pc10K.npz
108,chair,train,chair/chair_113/pc10K.npz
109,chair,train,chair/chair_114/pc10K.npz
110,chair,train,chair/chair_115/pc10K.npz
111,chair,train,chair/chair_116/pc10K.npz
112,chair,train,chair/chair_117/pc10K.npz
113,chair,train,chair/chair_118/pc10K.npz
114,chair,train,chair/chair_119/pc10K.npz
115,chair,train,chair/chair_120/pc10K.npz
116,chair,train,chair/chair_121/pc10K.npz
117,chair,train,chair/chair_122/pc10K.npz
118,chair,train,chair/chair_123/pc10K.npz
119,chair,train,chair/chair_124/pc10K.npz
120,chair,train,chair/chair_125/pc10K.npz
121,chair,train,chair/chair_126/pc10K.npz
122,chair,train,chair/chair_127/pc10K.npz
123,chair,train,chair/chair_128/pc10K.npz
124,chair,train,chair/chair_129/pc10K.npz
125,chair,train,chair/chair_130/pc10K.npz
126,chair,train,chair/chair_131/pc10K.npz
127,chair,train,chair/chair_132/pc10K.npz
128,chair,train,chair/chair_133/pc10K.npz
129,chair,train,chair/chair_134/pc10K.npz
130,chair,train,chair/chair_135/pc10K.npz
131,chair,train,chair/chair_136/pc10K.npz
132,chair,train,chair/chair_137/pc10K.npz
133,chair,train,chair/chair_138/pc10K.npz
134,chair,train,chair/chair_139/pc10K.npz
135,chair,train,chair/chair_140/pc10K.npz
136,chair,train,chair/chair_141/pc10K.npz
137,chair,train,chair/chair_142/pc10K.npz
138,chair,train,chair/chair_143/pc10K.npz
139,chair,train,chair/chair_144/pc10K.npz
140,chair,train,chair/chair_145/pc10K.npz
141,chair,train,chair/chair_146/pc10K.npz
142,chair,train,chair/chair_147/pc10K.npz
143,chair,train,chair/chair_148/pc10K.npz
144,chair,train,chair/chair_149/pc10K.npz
145,chair,train,chair/chair_150/pc10K.npz
146,chair,train,chair/chair_151/pc10K.npz
147,chair,train,chair/chair_152/pc10K.npz
148,chair,train,chair/chair_153/pc10K.npz
149,chair,train,chair/chair_154/pc10K.npz
150,chair,train,chair/chair_155/pc10K.npz
151,chair,train,chair/chair_156/pc10K.npz
152,chair,train,chair/chair_157/pc10K.npz
153,chair,train,chair/chair_158/pc10K.npz
154,chair,train,chair/chair_159/pc10K.npz
155,chair,train,chair/chair_160/pc10K.npz
156,chair,train,chair/chair_161/pc10K.npz
157,chair,train,chair/chair_162/pc10K.npz
158,chair,train,chair/chair_163/pc10K.npz
159,chair,train,chair/chair_164/pc10K.npz
160,chair,train,chair/chair_165/pc10K.npz
161,chair,train,chair/chair_166/pc10K.npz
162,chair,train,chair/chair_167/pc10K.npz
163,chair,train,chair/chair_168/pc10K.npz
164,chair,test,chair/chair_169/pc10K.npz
165,chair,test,chair/chair_170/pc10K.npz
166,chair,test,chair/chair_171/pc10K.npz
167,chair,test,chair/chair_172/pc10K.npz
168,chair,test,chair/chair_173/pc10K.npz
169,chair,test,chair/chair_174/pc10K.npz
170,chair,test,chair/chair_175/pc10K.npz
171,chair,test,chair/chair_176/pc10K.npz
172,chair,test,chair/chair_177/pc10K.npz
173,chair,test,chair/chair_178/pc10K.npz
174,chair,test,chair/chair_179/pc10K.npz
175,chair,test,chair/chair_180/pc10K.npz
176,chair,test,chair/chair_181/pc10K.npz
177,chair,test,chair/chair_182/pc10K.npz
178,chair,test,chair/chair_183/pc10K.npz
179,chair,test,chair/chair_184/pc10K.npz
180,chair,test,chair/chair_185/pc10K.npz
181,chair,test,chair/chair_186/pc10K.npz
182,chair,test,chair/chair_187/pc10K.npz
183,chair,test,chair/chair_188/pc10K.npz
184,chair,test,chair/chair_189/pc10K.npz
185,chair,test,chair/chair_190/pc10K.npz
186,chair,test,chair/chair_191/pc10K.npz
187,chair,test,chair/chair_192/pc10K.npz
188,chair,test,chair/chair_193/pc10K.npz
189,chair,test,chair/chair_194/pc10K.npz
190,chair,test,chair/chair_195/pc10K.npz
191,chair,test,chair/chair_196/pc10K.npz
192,chair,test,chair/chair_197/pc10K.npz
193,chair,test,chair/chair_198/pc10K.npz
194,chair,test,chair/chair_199/pc10K.npz
195,chair,test,chair/chair_200/pc10K.npz
196,chair,test,chair/chair_201/pc10K.npz
197,chair,test,chair/chair_202/pc10K.npz
198,chair,test,chair/chair_203/pc10K.npz
199,chair,test,chair/chair_204/pc10K.npz
200,chair,test,chair/chair_205/pc10K.npz
201,chair,test,chair/chair_206/pc10K.npz
202,chair,test,chair/chair_207/pc10K.npz
203,chair,test,chair/chair_208/pc10K.npz
204,chair,test,chair/chair_209/pc10K.npz
0,chess_piece,train,chess_piece/chess_piece_000/pc10K.npz
1,chess_piece,train,chess_piece/chess_piece_002/pc10K.npz
2,chess_piece,train,chess_piece/chess_piece_003/pc10K.npz
3,chess_piece,train,chess_piece/chess_piece_004/pc10K.npz
4,chess_piece,train,chess_piece/chess_piece_006/pc10K.npz
5,chess_piece,train,chess_piece/chess_piece_007/pc10K.npz
6,chess_piece,train,chess_piece/chess_piece_009/pc10K.npz
7,chess_piece,train,chess_piece/chess_piece_010/pc10K.npz
8,chess_piece,train,chess_piece/chess_piece_013/pc10K.npz
9,chess_piece,train,chess_piece/chess_piece_014/pc10K.npz
10,chess_piece,train,chess_piece/chess_piece_015/pc10K.npz
11,chess_piece,train,chess_piece/chess_piece_016/pc10K.npz
12,chess_piece,train,chess_piece/chess_piece_017/pc10K.npz
13,chess_piece,train,chess_piece/chess_piece_018/pc10K.npz
14,chess_piece,train,chess_piece/chess_piece_019/pc10K.npz
15,chess_piece,train,chess_piece/chess_piece_020/pc10K.npz
16,chess_piece,train,chess_piece/chess_piece_021/pc10K.npz
17,chess_piece,train,chess_piece/chess_piece_022/pc10K.npz
18,chess_piece,train,chess_piece/chess_piece_023/pc10K.npz
19,chess_piece,train,chess_piece/chess_piece_024/pc10K.npz
20,chess_piece,train,chess_piece/chess_piece_025/pc10K.npz
21,chess_piece,train,chess_piece/chess_piece_026/pc10K.npz
22,chess_piece,train,chess_piece/chess_piece_027/pc10K.npz
23,chess_piece,train,chess_piece/chess_piece_028/pc10K.npz
24,chess_piece,train,chess_piece/chess_piece_029/pc10K.npz
25,chess_piece,train,chess_piece/chess_piece_030/pc10K.npz
26,chess_piece,train,chess_piece/chess_piece_031/pc10K.npz
27,chess_piece,train,chess_piece/chess_piece_032/pc10K.npz
28,chess_piece,train,chess_piece/chess_piece_033/pc10K.npz
29,chess_piece,train,chess_piece/chess_piece_034/pc10K.npz
30,chess_piece,train,chess_piece/chess_piece_035/pc10K.npz
31,chess_piece,train,chess_piece/chess_piece_036/pc10K.npz
32,chess_piece,train,chess_piece/chess_piece_037/pc10K.npz
33,chess_piece,train,chess_piece/chess_piece_038/pc10K.npz
34,chess_piece,train,chess_piece/chess_piece_039/pc10K.npz
35,chess_piece,test,chess_piece/chess_piece_040/pc10K.npz
36,chess_piece,test,chess_piece/chess_piece_041/pc10K.npz
37,chess_piece,test,chess_piece/chess_piece_042/pc10K.npz
38,chess_piece,test,chess_piece/chess_piece_043/pc10K.npz
39,chess_piece,test,chess_piece/chess_piece_044/pc10K.npz
40,chess_piece,test,chess_piece/chess_piece_045/pc10K.npz
41,chess_piece,test,chess_piece/chess_piece_046/pc10K.npz
42,chess_piece,test,chess_piece/chess_piece_047/pc10K.npz
43,chess_piece,test,chess_piece/chess_piece_048/pc10K.npz
0,chicken,train,chicken/chicken_000/pc10K.npz
1,chicken,train,chicken/chicken_001/pc10K.npz
2,chicken,train,chicken/chicken_002/pc10K.npz
3,chicken,train,chicken/chicken_003/pc10K.npz
4,chicken,train,chicken/chicken_004/pc10K.npz
5,chicken,train,chicken/chicken_005/pc10K.npz
6,chicken,train,chicken/chicken_007/pc10K.npz
7,chicken,train,chicken/chicken_008/pc10K.npz
8,chicken,train,chicken/chicken_009/pc10K.npz
9,chicken,train,chicken/chicken_010/pc10K.npz
10,chicken,train,chicken/chicken_011/pc10K.npz
11,chicken,train,chicken/chicken_012/pc10K.npz
12,chicken,train,chicken/chicken_013/pc10K.npz
13,chicken,train,chicken/chicken_014/pc10K.npz
14,chicken,train,chicken/chicken_015/pc10K.npz
15,chicken,train,chicken/chicken_016/pc10K.npz
16,chicken,train,chicken/chicken_017/pc10K.npz
17,chicken,train,chicken/chicken_018/pc10K.npz
18,chicken,train,chicken/chicken_019/pc10K.npz
19,chicken,test,chicken/chicken_020/pc10K.npz
20,chicken,test,chicken/chicken_021/pc10K.npz
21,chicken,test,chicken/chicken_022/pc10K.npz
22,chicken,test,chicken/chicken_023/pc10K.npz
23,chicken,test,chicken/chicken_024/pc10K.npz
0,closet,train,closet/closet_000/pc10K.npz
1,closet,train,closet/closet_001/pc10K.npz
2,closet,train,closet/closet_002/pc10K.npz
3,closet,train,closet/closet_003/pc10K.npz
4,closet,train,closet/closet_004/pc10K.npz
5,closet,train,closet/closet_005/pc10K.npz
6,closet,train,closet/closet_006/pc10K.npz
7,closet,train,closet/closet_007/pc10K.npz
8,closet,train,closet/closet_008/pc10K.npz
9,closet,train,closet/closet_009/pc10K.npz
10,closet,train,closet/closet_010/pc10K.npz
11,closet,train,closet/closet_011/pc10K.npz
12,closet,test,closet/closet_012/pc10K.npz
13,closet,test,closet/closet_013/pc10K.npz
14,closet,test,closet/closet_014/pc10K.npz
0,coin,train,coin/coin_000/pc10K.npz
1,coin,train,coin/coin_001/pc10K.npz
2,coin,train,coin/coin_002/pc10K.npz
3,coin,train,coin/coin_003/pc10K.npz
4,coin,train,coin/coin_004/pc10K.npz
5,coin,train,coin/coin_005/pc10K.npz
6,coin,train,coin/coin_006/pc10K.npz
7,coin,train,coin/coin_007/pc10K.npz
8,coin,train,coin/coin_008/pc10K.npz
9,coin,train,coin/coin_009/pc10K.npz
10,coin,train,coin/coin_010/pc10K.npz
11,coin,train,coin/coin_011/pc10K.npz
12,coin,train,coin/coin_012/pc10K.npz
13,coin,train,coin/coin_013/pc10K.npz
14,coin,train,coin/coin_014/pc10K.npz
15,coin,train,coin/coin_015/pc10K.npz
16,coin,train,coin/coin_016/pc10K.npz
17,coin,train,coin/coin_017/pc10K.npz
18,coin,train,coin/coin_018/pc10K.npz
19,coin,train,coin/coin_019/pc10K.npz
20,coin,train,coin/coin_020/pc10K.npz
21,coin,train,coin/coin_021/pc10K.npz
22,coin,train,coin/coin_022/pc10K.npz
23,coin,train,coin/coin_023/pc10K.npz
24,coin,train,coin/coin_024/pc10K.npz
25,coin,train,coin/coin_025/pc10K.npz
26,coin,test,coin/coin_026/pc10K.npz
27,coin,test,coin/coin_027/pc10K.npz
28,coin,test,coin/coin_028/pc10K.npz
29,coin,test,coin/coin_029/pc10K.npz
30,coin,test,coin/coin_030/pc10K.npz
31,coin,test,coin/coin_031/pc10K.npz
32,coin,test,coin/coin_032/pc10K.npz
0,cookie,train,cookie/cookie_000/pc10K.npz
1,cookie,train,cookie/cookie_001/pc10K.npz
2,cookie,train,cookie/cookie_002/pc10K.npz
3,cookie,train,cookie/cookie_005/pc10K.npz
4,cookie,train,cookie/cookie_006/pc10K.npz
5,cookie,train,cookie/cookie_007/pc10K.npz
6,cookie,train,cookie/cookie_008/pc10K.npz
7,cookie,train,cookie/cookie_009/pc10K.npz
8,cookie,train,cookie/cookie_010/pc10K.npz
9,cookie,train,cookie/cookie_011/pc10K.npz
10,cookie,train,cookie/cookie_012/pc10K.npz
11,cookie,train,cookie/cookie_013/pc10K.npz
12,cookie,train,cookie/cookie_014/pc10K.npz
13,cookie,train,cookie/cookie_015/pc10K.npz
14,cookie,train,cookie/cookie_016/pc10K.npz
15,cookie,train,cookie/cookie_017/pc10K.npz
16,cookie,train,cookie/cookie_018/pc10K.npz
17,cookie,train,cookie/cookie_019/pc10K.npz
18,cookie,train,cookie/cookie_020/pc10K.npz
19,cookie,train,cookie/cookie_021/pc10K.npz
20,cookie,test,cookie/cookie_022/pc10K.npz
21,cookie,test,cookie/cookie_023/pc10K.npz
22,cookie,test,cookie/cookie_024/pc10K.npz
23,cookie,test,cookie/cookie_025/pc10K.npz
24,cookie,test,cookie/cookie_026/pc10K.npz
25,cookie,test,cookie/cookie_027/pc10K.npz
0,cow,train,cow/cow_001/pc10K.npz
1,cow,train,cow/cow_002/pc10K.npz
2,cow,train,cow/cow_005/pc10K.npz
3,cow,train,cow/cow_006/pc10K.npz
4,cow,train,cow/cow_007/pc10K.npz
5,cow,train,cow/cow_008/pc10K.npz
6,cow,train,cow/cow_009/pc10K.npz
7,cow,train,cow/cow_010/pc10K.npz
8,cow,train,cow/cow_011/pc10K.npz
9,cow,train,cow/cow_012/pc10K.npz
10,cow,train,cow/cow_013/pc10K.npz
11,cow,train,cow/cow_014/pc10K.npz
12,cow,train,cow/cow_015/pc10K.npz
13,cow,train,cow/cow_016/pc10K.npz
14,cow,train,cow/cow_017/pc10K.npz
15,cow,train,cow/cow_018/pc10K.npz
16,cow,train,cow/cow_019/pc10K.npz
17,cow,test,cow/cow_020/pc10K.npz
18,cow,test,cow/cow_021/pc10K.npz
19,cow,test,cow/cow_022/pc10K.npz
20,cow,test,cow/cow_023/pc10K.npz
21,cow,test,cow/cow_024/pc10K.npz
0,crab,train,crab/crab_000/pc10K.npz
1,crab,train,crab/crab_001/pc10K.npz
2,crab,train,crab/crab_002/pc10K.npz
3,crab,train,crab/crab_004/pc10K.npz
4,crab,train,crab/crab_005/pc10K.npz
5,crab,train,crab/crab_006/pc10K.npz
6,crab,train,crab/crab_008/pc10K.npz
7,crab,train,crab/crab_009/pc10K.npz
8,crab,train,crab/crab_010/pc10K.npz
9,crab,train,crab/crab_011/pc10K.npz
10,crab,train,crab/crab_012/pc10K.npz
11,crab,train,crab/crab_013/pc10K.npz
12,crab,train,crab/crab_014/pc10K.npz
13,crab,train,crab/crab_015/pc10K.npz
14,crab,train,crab/crab_016/pc10K.npz
15,crab,train,crab/crab_017/pc10K.npz
16,crab,train,crab/crab_018/pc10K.npz
17,crab,train,crab/crab_019/pc10K.npz
18,crab,train,crab/crab_020/pc10K.npz
19,crab,train,crab/crab_022/pc10K.npz
20,crab,train,crab/crab_023/pc10K.npz
21,crab,train,crab/crab_024/pc10K.npz
22,crab,train,crab/crab_025/pc10K.npz
23,crab,train,crab/crab_026/pc10K.npz
24,crab,train,crab/crab_027/pc10K.npz
25,crab,train,crab/crab_028/pc10K.npz
26,crab,train,crab/crab_029/pc10K.npz
27,crab,train,crab/crab_030/pc10K.npz
28,crab,train,crab/crab_031/pc10K.npz
29,crab,test,crab/crab_032/pc10K.npz
30,crab,test,crab/crab_033/pc10K.npz
31,crab,test,crab/crab_034/pc10K.npz
32,crab,test,crab/crab_035/pc10K.npz
33,crab,test,crab/crab_036/pc10K.npz
34,crab,test,crab/crab_037/pc10K.npz
35,crab,test,crab/crab_038/pc10K.npz
36,crab,test,crab/crab_039/pc10K.npz
0,cup,train,cup/cup_000/pc10K.npz
1,cup,train,cup/cup_001/pc10K.npz
2,cup,train,cup/cup_003/pc10K.npz
3,cup,train,cup/cup_004/pc10K.npz
4,cup,train,cup/cup_005/pc10K.npz
5,cup,train,cup/cup_006/pc10K.npz
6,cup,train,cup/cup_007/pc10K.npz
7,cup,train,cup/cup_008/pc10K.npz
8,cup,train,cup/cup_009/pc10K.npz
9,cup,train,cup/cup_010/pc10K.npz
10,cup,train,cup/cup_011/pc10K.npz
11,cup,train,cup/cup_012/pc10K.npz
12,cup,train,cup/cup_013/pc10K.npz
13,cup,train,cup/cup_014/pc10K.npz
14,cup,train,cup/cup_015/pc10K.npz
15,cup,train,cup/cup_016/pc10K.npz
16,cup,train,cup/cup_017/pc10K.npz
17,cup,train,cup/cup_018/pc10K.npz
18,cup,train,cup/cup_019/pc10K.npz
19,cup,train,cup/cup_020/pc10K.npz
20,cup,train,cup/cup_021/pc10K.npz
21,cup,train,cup/cup_022/pc10K.npz
22,cup,train,cup/cup_023/pc10K.npz
23,cup,train,cup/cup_024/pc10K.npz
24,cup,train,cup/cup_025/pc10K.npz
25,cup,train,cup/cup_026/pc10K.npz
26,cup,train,cup/cup_027/pc10K.npz
27,cup,train,cup/cup_028/pc10K.npz
28,cup,train,cup/cup_029/pc10K.npz
29,cup,train,cup/cup_030/pc10K.npz
30,cup,train,cup/cup_031/pc10K.npz
31,cup,train,cup/cup_032/pc10K.npz
32,cup,train,cup/cup_033/pc10K.npz
33,cup,train,cup/cup_034/pc10K.npz
34,cup,train,cup/cup_035/pc10K.npz
35,cup,train,cup/cup_036/pc10K.npz
36,cup,train,cup/cup_037/pc10K.npz
37,cup,train,cup/cup_038/pc10K.npz
38,cup,train,cup/cup_039/pc10K.npz
39,cup,train,cup/cup_040/pc10K.npz
40,cup,train,cup/cup_041/pc10K.npz
41,cup,train,cup/cup_042/pc10K.npz
42,cup,train,cup/cup_043/pc10K.npz
43,cup,train,cup/cup_044/pc10K.npz
44,cup,train,cup/cup_045/pc10K.npz
45,cup,train,cup/cup_046/pc10K.npz
46,cup,train,cup/cup_047/pc10K.npz
47,cup,test,cup/cup_048/pc10K.npz
48,cup,test,cup/cup_049/pc10K.npz
49,cup,test,cup/cup_050/pc10K.npz
50,cup,test,cup/cup_051/pc10K.npz
51,cup,test,cup/cup_052/pc10K.npz
52,cup,test,cup/cup_053/pc10K.npz
53,cup,test,cup/cup_054/pc10K.npz
54,cup,test,cup/cup_055/pc10K.npz
55,cup,test,cup/cup_056/pc10K.npz
