object_id,class,split,object_path
38,cat,train,cat/cat_040/mesh.obj
39,cat,train,cat/cat_041/mesh.obj
40,cat,train,cat/cat_042/mesh.obj
41,cat,train,cat/cat_043/mesh.obj
42,cat,train,cat/cat_044/mesh.obj
43,cat,train,cat/cat_045/mesh.obj
44,cat,train,cat/cat_046/mesh.obj
45,cat,train,cat/cat_047/mesh.obj
46,cat,train,cat/cat_048/mesh.obj
47,cat,train,cat/cat_049/mesh.obj
48,cat,train,cat/cat_050/mesh.obj
49,cat,train,cat/cat_051/mesh.obj
50,cat,train,cat/cat_052/mesh.obj
51,cat,train,cat/cat_053/mesh.obj
52,cat,train,cat/cat_054/mesh.obj
53,cat,train,cat/cat_055/mesh.obj
54,cat,train,cat/cat_056/mesh.obj
55,cat,train,cat/cat_057/mesh.obj
56,cat,train,cat/cat_058/mesh.obj
57,cat,train,cat/cat_059/mesh.obj
58,cat,train,cat/cat_060/mesh.obj
59,cat,train,cat/cat_061/mesh.obj
60,cat,train,cat/cat_062/mesh.obj
61,cat,test,cat/cat_063/mesh.obj
62,cat,test,cat/cat_064/mesh.obj
63,cat,test,cat/cat_065/mesh.obj
64,cat,test,cat/cat_066/mesh.obj
65,cat,test,cat/cat_067/mesh.obj
66,cat,test,cat/cat_068/mesh.obj
67,cat,test,cat/cat_069/mesh.obj
68,cat,test,cat/cat_070/mesh.obj
69,cat,test,cat/cat_071/mesh.obj
70,cat,test,cat/cat_072/mesh.obj
71,cat,test,cat/cat_073/mesh.obj
72,cat,test,cat/cat_074/mesh.obj
73,cat,test,cat/cat_075/mesh.obj
74,cat,test,cat/cat_076/mesh.obj
75,cat,test,cat/cat_077/mesh.obj
76,cat,test,cat/cat_078/mesh.obj
0,cells_battery,train,cells_battery/cells_battery_000/mesh.obj
1,cells_battery,train,cells_battery/cells_battery_001/mesh.obj
2,cells_battery,train,cells_battery/cells_battery_002/mesh.obj
3,cells_battery,train,cells_battery/cells_battery_003/mesh.obj
4,cells_battery,train,cells_battery/cells_battery_004/mesh.obj
5,cells_battery,train,cells_battery/cells_battery_005/mesh.obj
6,cells_battery,train,cells_battery/cells_battery_006/mesh.obj
7,cells_battery,train,cells_battery/cells_battery_007/mesh.obj
8,cells_battery,train,cells_battery/cells_battery_008/mesh.obj
9,cells_battery,train,cells_battery/cells_battery_009/mesh.obj
10,cells_battery,train,cells_battery/cells_battery_010/mesh.obj
11,cells_battery,train,cells_battery/cells_battery_011/mesh.obj
12,cells_battery,train,cells_battery/cells_battery_012/mesh.obj
13,cells_battery,train,cells_battery/cells_battery_013/mesh.obj
14,cells_battery,train,cells_battery/cells_battery_014/mesh.obj
15,cells_battery,train,cells_battery/cells_battery_015/mesh.obj
16,cells_battery,train,cells_battery/cells_battery_016/mesh.obj
17,cells_battery,train,cells_battery/cells_battery_017/mesh.obj
18,cells_battery,train,cells_battery/cells_battery_018/mesh.obj
19,cells_battery,train,cells_battery/cells_battery_019/mesh.obj
20,cells_battery,train,cells_battery/cells_battery_020/mesh.obj
21,cells_battery,train,cells_battery/cells_battery_021/mesh.obj
22,cells_battery,train,cells_battery/cells_battery_022/mesh.obj
23,cells_battery,train,cells_battery/cells_battery_023/mesh.obj
24,cells_battery,train,cells_battery/cells_battery_024/mesh.obj
25,cells_battery,train,cells_battery/cells_battery_025/mesh.obj
26,cells_battery,train,cells_battery/cells_battery_026/mesh.obj
27,cells_battery,train,cells_battery/cells_battery_028/mesh.obj
28,cells_battery,train,cells_battery/cells_battery_029/mesh.obj
29,cells_battery,train,cells_battery/cells_battery_030/mesh.obj
30,cells_battery,train,cells_battery/cells_battery_031/mesh.obj
31,cells_battery,train,cells_battery/cells_battery_032/mesh.obj
32,cells_battery,test,cells_battery/cells_battery_033/mesh.obj
33,cells_battery,test,cells_battery/cells_battery_034/mesh.obj
34,cells_battery,test,cells_battery/cells_battery_035/mesh.obj
35,cells_battery,test,cells_battery/cells_battery_036/mesh.obj
36,cells_battery,test,cells_battery/cells_battery_037/mesh.obj
37,cells_battery,test,cells_battery/cells_battery_038/mesh.obj
38,cells_battery,test,cells_battery/cells_battery_039/mesh.obj
39,cells_battery,test,cells_battery/cells_battery_040/mesh.obj
0,chair,train,chair/chair_000/mesh.obj
1,chair,train,chair/chair_001/mesh.obj
2,chair,train,chair/chair_002/mesh.obj
3,chair,train,chair/chair_003/mesh.obj
4,chair,train,chair/chair_004/mesh.obj
5,chair,train,chair/chair_005/mesh.obj
6,chair,train,chair/chair_006/mesh.obj
7,chair,train,chair/chair_007/mesh.obj
8,chair,train,chair/chair_008/mesh.obj
9,chair,train,chair/chair_009/mesh.obj
10,chair,train,chair/chair_010/mesh.obj
11,chair,train,chair/chair_011/mesh.obj
12,chair,train,chair/chair_012/mesh.obj
13,chair,train,chair/chair_013/mesh.obj
14,chair,train,chair/chair_014/mesh.obj
15,chair,train,chair/chair_015/mesh.obj
16,chair,train,chair/chair_018/mesh.obj
17,chair,train,chair/chair_019/mesh.obj
18,chair,train,chair/chair_020/mesh.obj
19,chair,train,chair/chair_021/mesh.obj
20,chair,train,chair/chair_022/mesh.obj
21,chair,train,chair/chair_023/mesh.obj
22,chair,train,chair/chair_024/mesh.obj
23,chair,train,chair/chair_025/mesh.obj
24,chair,train,chair/chair_026/mesh.obj
25,chair,train,chair/chair_027/mesh.obj
26,chair,train,chair/chair_028/mesh.obj
27,chair,train,chair/chair_029/mesh.obj
28,chair,train,chair/chair_030/mesh.obj
29,chair,train,chair/chair_031/mesh.obj
30,chair,train,chair/chair_032/mesh.obj
31,chair,train,chair/chair_033/mesh.obj
32,chair,train,chair/chair_034/mesh.obj
33,chair,train,chair/chair_035/mesh.obj
34,chair,train,chair/chair_036/mesh.obj
35,chair,train,chair/chair_037/mesh.obj
36,chair,train,chair/chair_038/mesh.obj
37,chair,train,chair/chair_039/mesh.obj
38,chair,train,chair/chair_041/mesh.obj
39,chair,train,chair/chair_042/mesh.obj
40,chair,train,chair/chair_043/mesh.obj
41,chair,train,chair/chair_044/mesh.obj
42,chair,train,chair/chair_045/mesh.obj
43,chair,train,chair/chair_046/mesh.obj
44,chair,train,chair/chair_047/mesh.obj
45,chair,train,chair/chair_048/mesh.obj
46,chair,train,chair/chair_049/mesh.obj
47,chair,train,chair/chair_050/mesh.obj
48,chair,train,chair/chair_051/mesh.obj
49,chair,train,chair/chair_052/mesh.obj
50,chair,train,chair/chair_053/mesh.obj
51,chair,train,chair/chair_054/mesh.obj
52,chair,train,chair/chair_055/mesh.obj
53,chair,train,chair/chair_056/mesh.obj
54,chair,train,chair/chair_057/mesh.obj
55,chair,train,chair/chair_058/mesh.obj
56,chair,train,chair/chair_059/mesh.obj
57,chair,train,chair/chair_060/mesh.obj
58,chair,train,chair/chair_061/mesh.obj
59,chair,train,chair/chair_062/mesh.obj
60,chair,train,chair/chair_063/mesh.obj
61,chair,train,chair/chair_064/mesh.obj
62,chair,train,chair/chair_066/mesh.obj
63,chair,train,chair/chair_067/mesh.obj
64,chair,train,chair/chair_068/mesh.obj
65,chair,train,chair/chair_069/mesh.obj
66,chair,train,chair/chair_070/mesh.obj
67,chair,train,chair/chair_071/mesh.obj
68,chair,train,chair/chair_072/mesh.obj
69,chair,train,chair/chair_073/mesh.obj
70,chair,train,chair/chair_074/mesh.obj
71,chair,train,chair/chair_075/mesh.obj
72,chair,train,chair/chair_076/mesh.obj
73,chair,train,chair/chair_077/mesh.obj
74,chair,train,chair/chair_078/mesh.obj
75,chair,train,chair/chair_079/mesh.obj
76,chair,train,chair/chair_080/mesh.obj
77,chair,train,chair/chair_081/mesh.obj
78,chair,train,chair/chair_082/mesh.obj
79,chair,train,chair/chair_083/mesh.obj
80,chair,train,chair/chair_085/mesh.obj
81,chair,train,chair/chair_086/mesh.obj
82,chair,train,chair/chair_087/mesh.obj
83,chair,train,chair/chair_088/mesh.obj
84,chair,train,chair/chair_089/mesh.obj
85,chair,train,chair/chair_090/mesh.obj
86,chair,train,chair/chair_091/mesh.obj
87,chair,train,chair/chair_092/mesh.obj
88,chair,train,chair/chair_093/mesh.obj
89,chair,train,chair/chair_094/mesh.obj
90,chair,train,chair/chair_095/mesh.obj
91,chair,train,chair/chair_096/mesh.obj
92,chair,train,chair/chair_097/mesh.obj
93,chair,train,chair/chair_098/mesh.obj
94,chair,train,chair/chair_099/mesh.obj
95,chair,train,chair/chair_100/mesh.obj
96,chair,train,chair/chair_101/mesh.obj
97,chair,train,chair/chair_102/mesh.obj
98,chair,train,chair/chair_103/mesh.obj
99,chair,train,chair/chair_104/mesh.obj
100,chair,train,chair/chair_105/mesh.obj
101,chair,train,chair/chair_106/mesh.obj
102,chair,train,chair/chair_107/mesh.obj
103,chair,train,chair/chair_108/mesh.obj
104,chair,train,chair/chair_109/mesh.obj
105,chair,train,chair/chair_110/mesh.obj
106,chair,train,chair/chair_111/mesh.obj
107,chair,train,chair/chair_112/mesh.obj
108,chair,train,chair/chair_113/mesh.obj
109,chair,train,chair/chair_114/mesh.obj
110,chair,train,chair/chair_115/mesh.obj
111,chair,train,chair/chair_116/mesh.obj
112,chair,train,chair/chair_117/mesh.obj
113,chair,train,chair/chair_118/mesh.obj
114,chair,train,chair/chair_119/mesh.obj
115,chair,train,chair/chair_120/mesh.obj
116,chair,train,chair/chair_121/mesh.obj
117,chair,train,chair/chair_122/mesh.obj
118,chair,train,chair/chair_123/mesh.obj
119,chair,train,chair/chair_124/mesh.obj
120,chair,train,chair/chair_125/mesh.obj
121,chair,train,chair/chair_126/mesh.obj
122,chair,train,chair/chair_127/mesh.obj
123,chair,train,chair/chair_128/mesh.obj
124,chair,train,chair/chair_129/mesh.obj
125,chair,train,chair/chair_130/mesh.obj
126,chair,train,chair/chair_131/mesh.obj
127,chair,train,chair/chair_132/mesh.obj
128,chair,train,chair/chair_133/mesh.obj
129,chair,train,chair/chair_134/mesh.obj
130,chair,train,chair/chair_135/mesh.obj
131,chair,train,chair/chair_136/mesh.obj
132,chair,train,chair/chair_137/mesh.obj
133,chair,train,chair/chair_138/mesh.obj
134,chair,train,chair/chair_139/mesh.obj
135,chair,train,chair/chair_140/mesh.obj
136,chair,train,chair/chair_141/mesh.obj
137,chair,train,chair/chair_142/mesh.obj
138,chair,train,chair/chair_143/mesh.obj
139,chair,train,chair/chair_144/mesh.obj
140,chair,train,chair/chair_145/mesh.obj
141,chair,train,chair/chair_146/mesh.obj
142,chair,train,chair/chair_147/mesh.obj
143,chair,train,chair/chair_148/mesh.obj
144,chair,train,chair/chair_149/mesh.obj
145,chair,train,chair/chair_150/mesh.obj
146,chair,train,chair/chair_151/mesh.obj
147,chair,train,chair/chair_152/mesh.obj
148,chair,train,chair/chair_153/mesh.obj
149,chair,train,chair/chair_154/mesh.obj
150,chair,train,chair/chair_155/mesh.obj
151,chair,train,chair/chair_156/mesh.obj
152,chair,train,chair/chair_157/mesh.obj
153,chair,train,chair/chair_158/mesh.obj
154,chair,train,chair/chair_159/mesh.obj
155,chair,train,chair/chair_160/mesh.obj
156,chair,train,chair/chair_161/mesh.obj
157,chair,train,chair/chair_162/mesh.obj
158,chair,train,chair/chair_163/mesh.obj
159,chair,train,chair/chair_164/mesh.obj
160,chair,train,chair/chair_165/mesh.obj
161,chair,train,chair/chair_166/mesh.obj
162,chair,train,chair/chair_167/mesh.obj
163,chair,train,chair/chair_168/mesh.obj
164,chair,test,chair/chair_169/mesh.obj
165,chair,test,chair/chair_170/mesh.obj
166,chair,test,chair/chair_171/mesh.obj
167,chair,test,chair/chair_172/mesh.obj
168,chair,test,chair/chair_173/mesh.obj
169,chair,test,chair/chair_174/mesh.obj
170,chair,test,chair/chair_175/mesh.obj
171,chair,test,chair/chair_176/mesh.obj
172,chair,test,chair/chair_177/mesh.obj
173,chair,test,chair/chair_178/mesh.obj
174,chair,test,chair/chair_179/mesh.obj
175,chair,test,chair/chair_180/mesh.obj
176,chair,test,chair/chair_181/mesh.obj
177,chair,test,chair/chair_182/mesh.obj
178,chair,test,chair/chair_183/mesh.obj
179,chair,test,chair/chair_184/mesh.obj
180,chair,test,chair/chair_185/mesh.obj
181,chair,test,chair/chair_186/mesh.obj
182,chair,test,chair/chair_187/mesh.obj
183,chair,test,chair/chair_188/mesh.obj
184,chair,test,chair/chair_189/mesh.obj
185,chair,test,chair/chair_190/mesh.obj
186,chair,test,chair/chair_191/mesh.obj
187,chair,test,chair/chair_192/mesh.obj
188,chair,test,chair/chair_193/mesh.obj
189,chair,test,chair/chair_194/mesh.obj
190,chair,test,chair/chair_195/mesh.obj
191,chair,test,chair/chair_196/mesh.obj
192,chair,test,chair/chair_197/mesh.obj
193,chair,test,chair/chair_198/mesh.obj
194,chair,test,chair/chair_199/mesh.obj
195,chair,test,chair/chair_200/mesh.obj
196,chair,test,chair/chair_201/mesh.obj
197,chair,test,chair/chair_202/mesh.obj
198,chair,test,chair/chair_203/mesh.obj
199,chair,test,chair/chair_204/mesh.obj
200,chair,test,chair/chair_205/mesh.obj
201,chair,test,chair/chair_206/mesh.obj
202,chair,test,chair/chair_207/mesh.obj
203,chair,test,chair/chair_208/mesh.obj
204,chair,test,chair/chair_209/mesh.obj
0,chess_piece,train,chess_piece/chess_piece_000/mesh.obj
1,chess_piece,train,chess_piece/chess_piece_002/mesh.obj
2,chess_piece,train,chess_piece/chess_piece_003/mesh.obj
3,chess_piece,train,chess_piece/chess_piece_004/mesh.obj
4,chess_piece,train,chess_piece/chess_piece_006/mesh.obj
5,chess_piece,train,chess_piece/chess_piece_007/mesh.obj
6,chess_piece,train,chess_piece/chess_piece_009/mesh.obj
7,chess_piece,train,chess_piece/chess_piece_010/mesh.obj
8,chess_piece,train,chess_piece/chess_piece_013/mesh.obj
9,chess_piece,train,chess_piece/chess_piece_014/mesh.obj
10,chess_piece,train,chess_piece/chess_piece_015/mesh.obj
11,chess_piece,train,chess_piece/chess_piece_016/mesh.obj
12,chess_piece,train,chess_piece/chess_piece_017/mesh.obj
13,chess_piece,train,chess_piece/chess_piece_018/mesh.obj
14,chess_piece,train,chess_piece/chess_piece_019/mesh.obj
15,chess_piece,train,chess_piece/chess_piece_020/mesh.obj
16,chess_piece,train,chess_piece/chess_piece_021/mesh.obj
17,chess_piece,train,chess_piece/chess_piece_022/mesh.obj
18,chess_piece,train,chess_piece/chess_piece_023/mesh.obj
19,chess_piece,train,chess_piece/chess_piece_024/mesh.obj
20,chess_piece,train,chess_piece/chess_piece_025/mesh.obj
21,chess_piece,train,chess_piece/chess_piece_026/mesh.obj
22,chess_piece,train,chess_piece/chess_piece_027/mesh.obj
23,chess_piece,train,chess_piece/chess_piece_028/mesh.obj
24,chess_piece,train,chess_piece/chess_piece_029/mesh.obj
25,chess_piece,train,chess_piece/chess_piece_030/mesh.obj
26,chess_piece,train,chess_piece/chess_piece_031/mesh.obj
27,chess_piece,train,chess_piece/chess_piece_032/mesh.obj
28,chess_piece,train,chess_piece/chess_piece_033/mesh.obj
29,chess_piece,train,chess_piece/chess_piece_034/mesh.obj
30,chess_piece,train,chess_piece/chess_piece_035/mesh.obj
31,chess_piece,train,chess_piece/chess_piece_036/mesh.obj
32,chess_piece,train,chess_piece/chess_piece_037/mesh.obj
33,chess_piece,train,chess_piece/chess_piece_038/mesh.obj
34,chess_piece,train,chess_piece/chess_piece_039/mesh.obj
35,chess_piece,test,chess_piece/chess_piece_040/mesh.obj
36,chess_piece,test,chess_piece/chess_piece_041/mesh.obj
37,chess_piece,test,chess_piece/chess_piece_042/mesh.obj
38,chess_piece,test,chess_piece/chess_piece_043/mesh.obj
39,chess_piece,test,chess_piece/chess_piece_044/mesh.obj
40,chess_piece,test,chess_piece/chess_piece_045/mesh.obj
41,chess_piece,test,chess_piece/chess_piece_046/mesh.obj
42,chess_piece,test,chess_piece/chess_piece_047/mesh.obj
43,chess_piece,test,chess_piece/chess_piece_048/mesh.obj
0,chicken,train,chicken/chicken_000/mesh.obj
1,chicken,train,chicken/chicken_001/mesh.obj
2,chicken,train,chicken/chicken_002/mesh.obj
3,chicken,train,chicken/chicken_003/mesh.obj
4,chicken,train,chicken/chicken_004/mesh.obj
5,chicken,train,chicken/chicken_005/mesh.obj
6,chicken,train,chicken/chicken_007/mesh.obj
7,chicken,train,chicken/chicken_008/mesh.obj
8,chicken,train,chicken/chicken_009/mesh.obj
9,chicken,train,chicken/chicken_010/mesh.obj
10,chicken,train,chicken/chicken_011/mesh.obj
11,chicken,train,chicken/chicken_012/mesh.obj
12,chicken,train,chicken/chicken_013/mesh.obj
13,chicken,train,chicken/chicken_014/mesh.obj
14,chicken,train,chicken/chicken_015/mesh.obj
15,chicken,train,chicken/chicken_016/mesh.obj
16,chicken,train,chicken/chicken_017/mesh.obj
17,chicken,train,chicken/chicken_018/mesh.obj
18,chicken,train,chicken/chicken_019/mesh.obj
19,chicken,test,chicken/chicken_020/mesh.obj
20,chicken,test,chicken/chicken_021/mesh.obj
21,chicken,test,chicken/chicken_022/mesh.obj
22,chicken,test,chicken/chicken_023/mesh.obj
23,chicken,test,chicken/chicken_024/mesh.obj
0,closet,train,closet/closet_000/mesh.obj
1,closet,train,closet/closet_001/mesh.obj
2,closet,train,closet/closet_002/mesh.obj
3,closet,train,closet/closet_003/mesh.obj
4,closet,train,closet/closet_004/mesh.obj
5,closet,train,closet/closet_005/mesh.obj
6,closet,train,closet/closet_006/mesh.obj
7,closet,train,closet/closet_007/mesh.obj
8,closet,train,closet/closet_008/mesh.obj
9,closet,train,closet/closet_009/mesh.obj
10,closet,train,closet/closet_010/mesh.obj
11,closet,train,closet/closet_011/mesh.obj
12,closet,test,closet/closet_012/mesh.obj
13,closet,test,closet/closet_013/mesh.obj
14,closet,test,closet/closet_014/mesh.obj
0,coin,train,coin/coin_000/mesh.obj
1,coin,train,coin/coin_001/mesh.obj
2,coin,train,coin/coin_002/mesh.obj
3,coin,train,coin/coin_003/mesh.obj
4,coin,train,coin/coin_004/mesh.obj
5,coin,train,coin/coin_005/mesh.obj
6,coin,train,coin/coin_006/mesh.obj
7,coin,train,coin/coin_007/mesh.obj
8,coin,train,coin/coin_008/mesh.obj
9,coin,train,coin/coin_009/mesh.obj
10,coin,train,coin/coin_010/mesh.obj
11,coin,train,coin/coin_011/mesh.obj
12,coin,train,coin/coin_012/mesh.obj
13,coin,train,coin/coin_013/mesh.obj
14,coin,train,coin/coin_014/mesh.obj
15,coin,train,coin/coin_015/mesh.obj
16,coin,train,coin/coin_016/mesh.obj
17,coin,train,coin/coin_017/mesh.obj
18,coin,train,coin/coin_018/mesh.obj
19,coin,train,coin/coin_019/mesh.obj
20,coin,train,coin/coin_020/mesh.obj
21,coin,train,coin/coin_021/mesh.obj
22,coin,train,coin/coin_022/mesh.obj
23,coin,train,coin/coin_023/mesh.obj
24,coin,train,coin/coin_024/mesh.obj
25,coin,train,coin/coin_025/mesh.obj
26,coin,test,coin/coin_026/mesh.obj
27,coin,test,coin/coin_027/mesh.obj
28,coin,test,coin/coin_028/mesh.obj
29,coin,test,coin/coin_029/mesh.obj
30,coin,test,coin/coin_030/mesh.obj
31,coin,test,coin/coin_031/mesh.obj
32,coin,test,coin/coin_032/mesh.obj
0,cookie,train,cookie/cookie_000/mesh.obj
1,cookie,train,cookie/cookie_001/mesh.obj
2,cookie,train,cookie/cookie_002/mesh.obj
3,cookie,train,cookie/cookie_005/mesh.obj
4,cookie,train,cookie/cookie_006/mesh.obj
5,cookie,train,cookie/cookie_007/mesh.obj
6,cookie,train,cookie/cookie_008/mesh.obj
7,cookie,train,cookie/cookie_009/mesh.obj
8,cookie,train,cookie/cookie_010/mesh.obj
9,cookie,train,cookie/cookie_011/mesh.obj
10,cookie,train,cookie/cookie_012/mesh.obj
11,cookie,train,cookie/cookie_013/mesh.obj
12,cookie,train,cookie/cookie_014/mesh.obj
13,cookie,train,cookie/cookie_015/mesh.obj
14,cookie,train,cookie/cookie_016/mesh.obj
15,cookie,train,cookie/cookie_017/mesh.obj
16,cookie,train,cookie/cookie_018/mesh.obj
17,cookie,train,cookie/cookie_019/mesh.obj
18,cookie,train,cookie/cookie_020/mesh.obj
19,cookie,train,cookie/cookie_021/mesh.obj
20,cookie,test,cookie/cookie_022/mesh.obj
21,cookie,test,cookie/cookie_023/mesh.obj
22,cookie,test,cookie/cookie_024/mesh.obj
23,cookie,test,cookie/cookie_025/mesh.obj
24,cookie,test,cookie/cookie_026/mesh.obj
25,cookie,test,cookie/cookie_027/mesh.obj
0,cow,train,cow/cow_001/mesh.obj
1,cow,train,cow/cow_002/mesh.obj
2,cow,train,cow/cow_005/mesh.obj
3,cow,train,cow/cow_006/mesh.obj
4,cow,train,cow/cow_007/mesh.obj
5,cow,train,cow/cow_008/mesh.obj
6,cow,train,cow/cow_009/mesh.obj
7,cow,train,cow/cow_010/mesh.obj
8,cow,train,cow/cow_011/mesh.obj
9,cow,train,cow/cow_012/mesh.obj
10,cow,train,cow/cow_013/mesh.obj
11,cow,train,cow/cow_014/mesh.obj
12,cow,train,cow/cow_015/mesh.obj
13,cow,train,cow/cow_016/mesh.obj
14,cow,train,cow/cow_017/mesh.obj
15,cow,train,cow/cow_018/mesh.obj
16,cow,train,cow/cow_019/mesh.obj
17,cow,test,cow/cow_020/mesh.obj
18,cow,test,cow/cow_021/mesh.obj
19,cow,test,cow/cow_022/mesh.obj
20,cow,test,cow/cow_023/mesh.obj
21,cow,test,cow/cow_024/mesh.obj
0,crab,train,crab/crab_000/mesh.obj
1,crab,train,crab/crab_001/mesh.obj
2,crab,train,crab/crab_002/mesh.obj
3,crab,train,crab/crab_004/mesh.obj
4,crab,train,crab/crab_005/mesh.obj
5,crab,train,crab/crab_006/mesh.obj
6,crab,train,crab/crab_008/mesh.obj
7,crab,train,crab/crab_009/mesh.obj
8,crab,train,crab/crab_010/mesh.obj
9,crab,train,crab/crab_011/mesh.obj
10,crab,train,crab/crab_012/mesh.obj
11,crab,train,crab/crab_013/mesh.obj
12,crab,train,crab/crab_014/mesh.obj
13,crab,train,crab/crab_015/mesh.obj
14,crab,train,crab/crab_016/mesh.obj
15,crab,train,crab/crab_017/mesh.obj
16,crab,train,crab/crab_018/mesh.obj
17,crab,train,crab/crab_019/mesh.obj
18,crab,train,crab/crab_020/mesh.obj
19,crab,train,crab/crab_022/mesh.obj
20,crab,train,crab/crab_023/mesh.obj
21,crab,train,crab/crab_024/mesh.obj
22,crab,train,crab/crab_025/mesh.obj
23,crab,train,crab/crab_026/mesh.obj
24,crab,train,crab/crab_027/mesh.obj
25,crab,train,crab/crab_028/mesh.obj
26,crab,train,crab/crab_029/mesh.obj
27,crab,train,crab/crab_030/mesh.obj
28,crab,train,crab/crab_031/mesh.obj
29,crab,test,crab/crab_032/mesh.obj
30,crab,test,crab/crab_033/mesh.obj
31,crab,test,crab/crab_034/mesh.obj
32,crab,test,crab/crab_035/mesh.obj
33,crab,test,crab/crab_036/mesh.obj
34,crab,test,crab/crab_037/mesh.obj
35,crab,test,crab/crab_038/mesh.obj
36,crab,test,crab/crab_039/mesh.obj
0,cup,train,cup/cup_000/mesh.obj
1,cup,train,cup/cup_001/mesh.obj
2,cup,train,cup/cup_003/mesh.obj
3,cup,train,cup/cup_004/mesh.obj
4,cup,train,cup/cup_005/mesh.obj
5,cup,train,cup/cup_006/mesh.obj
6,cup,train,cup/cup_007/mesh.obj
7,cup,train,cup/cup_008/mesh.obj
8,cup,train,cup/cup_009/mesh.obj
9,cup,train,cup/cup_010/mesh.obj
10,cup,train,cup/cup_011/mesh.obj
11,cup,train,cup/cup_012/mesh.obj
12,cup,train,cup/cup_013/mesh.obj
13,cup,train,cup/cup_014/mesh.obj
14,cup,train,cup/cup_015/mesh.obj
15,cup,train,cup/cup_016/mesh.obj
16,cup,train,cup/cup_017/mesh.obj
17,cup,train,cup/cup_018/mesh.obj
18,cup,train,cup/cup_019/mesh.obj
19,cup,train,cup/cup_020/mesh.obj
20,cup,train,cup/cup_021/mesh.obj
21,cup,train,cup/cup_022/mesh.obj
22,cup,train,cup/cup_023/mesh.obj
23,cup,train,cup/cup_024/mesh.obj
24,cup,train,cup/cup_025/mesh.obj
25,cup,train,cup/cup_026/mesh.obj
26,cup,train,cup/cup_027/mesh.obj
27,cup,train,cup/cup_028/mesh.obj
28,cup,train,cup/cup_029/mesh.obj
29,cup,train,cup/cup_030/mesh.obj
30,cup,train,cup/cup_031/mesh.obj
31,cup,train,cup/cup_032/mesh.obj
32,cup,train,cup/cup_033/mesh.obj
33,cup,train,cup/cup_034/mesh.obj
34,cup,train,cup/cup_035/mesh.obj
35,cup,train,cup/cup_036/mesh.obj
36,cup,train,cup/cup_037/mesh.obj
37,cup,train,cup/cup_038/mesh.obj
38,cup,train,cup/cup_039/mesh.obj
39,cup,train,cup/cup_040/mesh.obj
40,cup,train,cup/cup_041/mesh.obj
41,cup,train,cup/cup_042/mesh.obj
42,cup,train,cup/cup_043/mesh.obj
43,cup,train,cup/cup_044/mesh.obj
44,cup,train,cup/cup_045/mesh.obj
45,cup,train,cup/cup_046/mesh.obj
46,cup,train,cup/cup_047/mesh.obj
47,cup,test,cup/cup_048/mesh.obj
48,cup,test,cup/cup_049/mesh.obj
49,cup,test,cup/cup_050/mesh.obj
50,cup,test,cup/cup_051/mesh.obj
51,cup,test,cup/cup_052/mesh.obj
52,cup,test,cup/cup_053/mesh.obj
53,cup,test,cup/cup_054/mesh.obj
54,cup,test,cup/cup_055/mesh.obj
55,cup,test,cup/cup_056/mesh.obj
56,cup,test,cup/cup_057/mesh.obj
57,cup,test,cup/cup_058/mesh.obj
58,cup,test,cup/cup_059/mesh.obj
0,cupcake,train,cupcake/cupcake_000/mesh.obj
1,cupcake,train,cupcake/cupcake_001/mesh.obj
2,cupcake,train,cupcake/cupcake_002/mesh.obj
3,cupcake,train,cupcake/cupcake_003/mesh.obj
4,cupcake,train,cupcake/cupcake_004/mesh.obj
5,cupcake,train,cupcake/cupcake_005/mesh.obj
6,cupcake,train,cupcake/cupcake_006/mesh.obj
7,cupcake,train,cupcake/cupcake_007/mesh.obj
8,cupcake,train,cupcake/cupcake_008/mesh.obj
9,cupcake,train,cupcake/cupcake_011/mesh.obj
10,cupcake,train,cupcake/cupcake_012/mesh.obj
11,cupcake,train,cupcake/cupcake_013/mesh.obj
12,cupcake,train,cupcake/cupcake_014/mesh.obj
13,cupcake,train,cupcake/cupcake_015/mesh.obj
14,cupcake,train,cupcake/cupcake_016/mesh.obj
15,cupcake,train,cupcake/cupcake_017/mesh.obj
16,cupcake,train,cupcake/cupcake_018/mesh.obj
17,cupcake,train,cupcake/cupcake_019/mesh.obj
18,cupcake,train,cupcake/cupcake_020/mesh.obj
19,cupcake,train,cupcake/cupcake_021/mesh.obj
20,cupcake,test,cupcake/cupcake_022/mesh.obj
21,cupcake,test,cupcake/cupcake_023/mesh.obj
22,cupcake,test,cupcake/cupcake_024/mesh.obj
23,cupcake,test,cupcake/cupcake_025/mesh.obj
24,cupcake,test,cupcake/cupcake_026/mesh.obj
25,cupcake,test,cupcake/cupcake_027/mesh.obj
0,deer_moose,train,deer_moose/deer_moose_000/mesh.obj
1,deer_moose,train,deer_moose/deer_moose_001/mesh.obj
2,deer_moose,train,deer_moose/deer_moose_002/mesh.obj
3,deer_moose,train,deer_moose/deer_moose_003/mesh.obj
4,deer_moose,train,deer_moose/deer_moose_004/mesh.obj
5,deer_moose,train,deer_moose/deer_moose_005/mesh.obj
6,deer_moose,train,deer_moose/deer_moose_006/mesh.obj
7,deer_moose,train,deer_moose/deer_moose_007/mesh.obj
8,deer_moose,train,deer_moose/deer_moose_008/mesh.obj
9,deer_moose,train,deer_moose/deer_moose_009/mesh.obj
10,deer_moose,train,deer_moose/deer_moose_010/mesh.obj
11,deer_moose,train,deer_moose/deer_moose_011/mesh.obj
